Unnamed: 0,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,title,journal,publication_date,labels,x_coord,y_coord
3346,33478979,"A Scalable, Easy-to-Deploy Protocol for Cas13-Based Detection of SARS-CoV-2 Genetic Material","Rauch JN, Valois E, Solley SC, Braig F, Lach RS, Audouard M, Ponce-Rojas JC, Costello MS, Baxter NJ, Kosik KS, Arias C, Acosta-Alvear D, Wilson MZ.",J Clin Microbiol. 2021 Mar 19;59(4):e02402-20. doi: 10.1128/JCM.02402-20. Print 2021 Mar 19.,Rauch JN,J Clin Microbiol,2021,"A Scalable, Easy-to-Deploy Protocol for Cas13-Based Detection of SARS-CoV-2 Genetic Material.",Journal of clinical microbiology,1/23/2021,Covid Detection,7.480095,-3.2191427
2524,33641134,Talk to Patients About: Vaccine Testing,Price S.,Tex Med. 2020 Nov 1;116(11):23.,Price S,Tex Med,2020,Talk to Patients About: Vaccine Testing.,Texas medicine,3/1/2021,Vaccines,5.147772,-3.2192528
2606,33630735,New Vaccine-Manufacturing Methods Are Moving Away From the Egg,Mertz L.,IEEE Pulse. 2021 Jan-Feb;12(1):7-11. doi: 10.1109/MPULS.2021.3052599.,Mertz L,IEEE Pulse,2021,New Vaccine-Manufacturing Methods Are Moving Away From the Egg.,IEEE pulse,2/26/2021,Vaccines,5.2114806,-3.2198086
3256,33501831,Ultra-absorptive Nanofiber Swabs for Improved Collection and Test Sensitivity of SARS-CoV-2 and other Biological Specimens,"McCarthy A, Saldana L, Ackerman DN, Su Y, John JV, Chen S, Weihs S, Reid SP, Santarpia JL, Carlson MA, Xie J.",Nano Lett. 2021 Feb 10;21(3):1508-1516. doi: 10.1021/acs.nanolett.0c04956. Epub 2021 Jan 27.,McCarthy A,Nano Lett,2021,Ultra-absorptive Nanofiber Swabs for Improved Collection and Test Sensitivity of SARS-CoV-2 and other Biological Specimens.,Nano letters,1/28/2021,Covid Detection,7.386326,-3.2198172
4862,33126267,Talk to Patients About: ACIP,Price S.,Tex Med. 2020 Oct 1;116(10):46.,Price S,Tex Med,2020,Talk to Patients About: ACIP.,Texas medicine,10/31/2020,Vaccines,4.891179,-3.2217567
1231,33848217,"Willingness to receive SARS-CoV-2 vaccine among healthcare workers in public institutions of Zhejiang Province, China","Wang J, Feng Y, Hou Z, Lu Y, Chen H, Ouyang L, Wang N, Fu H, Wang S, Kan X, Liao Y, Lu G, Mao J, Lin J, Wu M.",Hum Vaccin Immunother. 2021 Apr 13:1-8. doi: 10.1080/21645515.2021.1909328. Online ahead of print.,Wang J,Hum Vaccin Immunother,2021,"Willingness to receive SARS-CoV-2 vaccine among healthcare workers in public institutions of Zhejiang Province, China.",Human vaccines & immunotherapeutics,4/14/2021,Vaccines,4.4807878,-3.222007
4861,33126270,Opioids: The Forgotten Epidemic?,Price S.,Tex Med. 2020 Oct 1;116(10):32-35.,Price S,Tex Med,2020,Opioids: The Forgotten Epidemic?,Texas medicine,10/31/2020,Not Assigned,2.086294,-3.2224538
4199,33295312,"SOBERANA, Cuba's COVID-19 Vaccine Candidates: Dagmar García-Rivera PhD",Gorry C.,MEDICC Rev. 2020 Oct;22(4):10-15.,Gorry C,MEDICC Rev,2020,"SOBERANA, Cuba's COVID-19 Vaccine Candidates: Dagmar García-Rivera PhD.",MEDICC review,12/10/2020,Vaccines,5.140458,-3.2231464
905,33886411,Safety survey by clinical pharmacists on COVID-19 vaccination from a single center in China,"Wang G, Zhu L, Zhu Y, Ye Q, Yu X, Fu M, Lu J, Li X, Huang Y, Zhang J, Lan J, Li Z, Zhai X, Xu H, Li Z.",Hum Vaccin Immunother. 2021 Apr 22:1-5. doi: 10.1080/21645515.2021.1913964. Online ahead of print.,Wang G,Hum Vaccin Immunother,2021,Safety survey by clinical pharmacists on COVID-19 vaccination from a single center in China.,Human vaccines & immunotherapeutics,4/23/2021,Vaccines,4.6392426,-3.2258122
2048,33731417,Deep Learning Analysis Improves Specificity of SARS-CoV-2 Real Time PCR,"Alouani DJ, Rajapaksha RRP, Jani M, Rhoads DD, Sadri N.",J Clin Microbiol. 2021 Mar 17:JCM.02959-20. doi: 10.1128/JCM.02959-20. Online ahead of print.,Alouani DJ,J Clin Microbiol,2021,Deep Learning Analysis Improves Specificity of SARS-CoV-2 Real Time PCR.,Journal of clinical microbiology,3/19/2021,Covid Detection,7.522026,-3.2270482
315,33957320,SalivaAll: Clinical validation of a sensitive test for saliva collected in healthcare and community settings with pooling utility for SARS-CoV-2 mass surveillance,"Sahajpal NS, Mondal AK, Ananth S, Njau A, Ahluwalia P, Kota V, Caspary K, Ross TM, Farrell M, Shannon MP, Fulzele S, Chaubey A, Hegde M, Rojiani AM, Kolhe R.",J Mol Diagn. 2021 May 3:S1525-1578(21)00114-8. doi: 10.1016/j.jmoldx.2021.04.005. Online ahead of print.,Sahajpal NS,J Mol Diagn,2021,SalivaAll: Clinical validation of a sensitive test for saliva collected in healthcare and community settings with pooling utility for SARS-CoV-2 mass surveillance.,The Journal of molecular diagnostics : JMD,5/7/2021,Covid Detection,7.231217,-3.2271316
290,33960659,COVID-19: vaccine's progress,Brüssow H.,Microb Biotechnol. 2021 May 7. doi: 10.1111/1751-7915.13818. Online ahead of print.,Brüssow H,Microb Biotechnol,2021,COVID-19: vaccine's progress.,Microbial biotechnology,5/8/2021,Vaccines,5.179139,-3.2273545
634,33927004,SARS-CoV-2 Vaccine Acceptability in Patients on Hemodialysis: A Nationwide Survey,"Garcia P, Montez-Rath ME, Moore H, Flotte J, Fults C, Block MS, Han J, Dittrich M, Parsonnet J, Chertow GM, Block GA, Anand S.",J Am Soc Nephrol. 2021 Apr 29:ASN.2021010104. doi: 10.1681/ASN.2021010104. Online ahead of print.,Garcia P,J Am Soc Nephrol,2021,SARS-CoV-2 Vaccine Acceptability in Patients on Hemodialysis: A Nationwide Survey.,Journal of the American Society of Nephrology : JASN,5/1/2021,Vaccines,4.501606,-3.2276943
2831,33600140,A Discrete Event Simulation-Based Model to Optimally Design and Dimension Mobile COVID-19 Saliva-Based Testing Stations,"Saidani M, Kim H.",Simul Healthc. 2021 Apr 1;16(2):151-152. doi: 10.1097/SIH.0000000000000565.,Saidani M,Simul Healthc,2021,A Discrete Event Simulation-Based Model to Optimally Design and Dimension Mobile COVID-19 Saliva-Based Testing Stations.,Simulation in healthcare : journal of the Society for Simulation in Healthcare,2/19/2021,Covid Detection,7.277192,-3.232506
2281,33687984,Vaccination for COVID-19: Is it important and what should you know about it?,"Wu CP, Adhi F, Culver D.",Cleve Clin J Med. 2021 Mar 10. doi: 10.3949/ccjm.88a.ccc076. Online ahead of print.,Wu CP,Cleve Clin J Med,2021,Vaccination for COVID-19: Is it important and what should you know about it?,Cleveland Clinic journal of medicine,3/11/2021,Vaccines,5.1742887,-3.2335591
1721,33771275,Substance use treatment in Appalachian Tennessee amid COVID-19: Challenges and preparing for the future,"Kedia SK, Schmidt M, Dillon PJ, Arshad H, Yu X.",J Subst Abuse Treat. 2021 May;124:108270. doi: 10.1016/j.jsat.2020.108270. Epub 2020 Dec 28.,Kedia SK,J Subst Abuse Treat,2021,Substance use treatment in Appalachian Tennessee amid COVID-19: Challenges and preparing for the future.,Journal of substance abuse treatment,3/28/2021,Not Assigned,2.0461347,-3.2358675
1545,33794354,A SMART approach to treating tobacco use disorder in persons with HIV (SMARTTT): Rationale and design for a hybrid type 1 effectiveness-implementation study,"Edelman EJ, Dziura J, Deng Y, Bold KW, Murphy SM, Porter E, Sigel KM, Yager JE, Ledgerwood DM, Bernstein SL.",Contemp Clin Trials. 2021 Mar 29:106379. doi: 10.1016/j.cct.2021.106379. Online ahead of print.,Edelman EJ,Contemp Clin Trials,2021,A SMART approach to treating tobacco use disorder in persons with HIV (SMARTTT): Rationale and design for a hybrid type 1 effectiveness-implementation study.,Contemporary clinical trials,4/2/2021,Not Assigned,2.0449073,-3.2360158
2497,33648932,Anaphylaxis to vaccinations: A review of the literature and evaluation of the COVID-19 mRNA vaccinations,"Kuder MM, Lang DM, Patadia DD.",Cleve Clin J Med. 2021 Mar 1. doi: 10.3949/ccjm.88a.ccc075. Online ahead of print.,Kuder MM,Cleve Clin J Med,2021,Anaphylaxis to vaccinations: A review of the literature and evaluation of the COVID-19 mRNA vaccinations.,Cleveland Clinic journal of medicine,3/3/2021,Vaccines,5.3254566,-3.2366247
3567,33415765,Development and implementation of a RT-qPCR extraction-free protocol for the detection of SARS-CoV-2 and impact on the turn-around-time,"Blairon L, Piteüs S, Beukinga I, Tré-Hardy M.",J Med Virol. 2021 Apr;93(4):2538-2542. doi: 10.1002/jmv.26782. Epub 2021 Jan 22.,Blairon L,J Med Virol,2021,Development and implementation of a RT-qPCR extraction-free protocol for the detection of SARS-CoV-2 and impact on the turn-around-time.,Journal of medical virology,1/9/2021,Covid Detection,7.522191,-3.2378335
2854,33596026,"Saliva Pooling Strategy for the Large-Scale Detection of SARS-CoV-2, Through Working-Groups Testing of Asymptomatic Subjects for Potential Applications in Different Workplaces","Pérez DAG, Ruiz-Manzano RA, Benitez-Trinidad AB, Ventura-Ramón GH, Covantes-Rosales CE, Ojeda-Durán AJ, Mercado-Salgado U, Toledo-Ibarra GA, Díaz-Reséndiz KJ, Girón-Pérez MI.",J Occup Environ Med. 2021 Feb 15. doi: 10.1097/JOM.0000000000002176. Online ahead of print.,Pérez DAG,J Occup Environ Med,2021,"Saliva Pooling Strategy for the Large-Scale Detection of SARS-CoV-2, Through Working-Groups Testing of Asymptomatic Subjects for Potential Applications in Different Workplaces.",Journal of occupational and environmental medicine,2/18/2021,Covid Detection,7.2517495,-3.239509
3121,33536277,Development and deployment of COVID-19 vaccines for those most vulnerable,"Koff WC, Schenkelberg T, Williams T, Baric RS, McDermott A, Cameron CM, Cameron MJ, Friemann MB, Neumann G, Kawaoka Y, Kelvin AA, Ross TM, Schultz-Cherry S, Mastro TD, Priddy FH, Moore KA, Ostrowsky JT, Osterholm MT, Goudsmit J.",Sci Transl Med. 2021 Feb 3;13(579):eabd1525. doi: 10.1126/scitranslmed.abd1525.,Koff WC,Sci Transl Med,2021,Development and deployment of COVID-19 vaccines for those most vulnerable.,Science translational medicine,2/5/2021,Vaccines,5.1929345,-3.2444944
2472,33653700,Rapid High-Throughput Whole-Genome Sequencing of SARS-CoV-2 by Using One-Step Reverse Transcription-PCR Amplification with an Integrated Microfluidic System and Next-Generation Sequencing,"Li T, Chung HK, Pireku PK, Beitzel BF, Sanborn MA, Tang CY, Hammer RD, Ritter D, Wan XF, Maljkovic Berry I, Hang J.",J Clin Microbiol. 2021 Apr 20;59(5):e02784-20. doi: 10.1128/JCM.02784-20. Print 2021 Apr 20.,Li T,J Clin Microbiol,2021,Rapid High-Throughput Whole-Genome Sequencing of SARS-CoV-2 by Using One-Step Reverse Transcription-PCR Amplification with an Integrated Microfluidic System and Next-Generation Sequencing.,Journal of clinical microbiology,3/4/2021,Covid Detection,7.501064,-3.2452717
1661,33782112,"Diagnosis of SARS-CoV-2 infection with LamPORE, a high-throughput platform combining loop-mediated isothermal amplification and nanopore sequencing","Peto L, Rodger G, Carter DP, Osman KL, Yavuz M, Johnson K, Raza M, Parker MD, Wyles MD, Andersson M, Justice A, Vaughan A, Hoosdally S, Stoesser N, Matthews PC, Eyre DW, Peto TEA, Carroll MW, de Silva TI, Crook DW, Evans CM, Pullan ST.",J Clin Microbiol. 2021 Mar 29:JCM.03271-20. doi: 10.1128/JCM.03271-20. Online ahead of print.,Peto L,J Clin Microbiol,2021,"Diagnosis of SARS-CoV-2 infection with LamPORE, a high-throughput platform combining loop-mediated isothermal amplification and nanopore sequencing.",Journal of clinical microbiology,3/31/2021,Covid Detection,7.5189676,-3.2455728
4513,33216524,Clustered Regularly Interspaced Short Palindromic Repeats-Mediated Surface-Enhanced Raman Scattering Assay for Multidrug-Resistant Bacteria,"Kim H, Lee S, Seo HW, Kang B, Moon J, Lee KG, Yong D, Kang H, Jung J, Lim EK, Jeong J, Park HG, Ryu CM, Kang T.",ACS Nano. 2020 Nov 20. doi: 10.1021/acsnano.0c07264. Online ahead of print.,Kim H,ACS Nano,2020,Clustered Regularly Interspaced Short Palindromic Repeats-Mediated Surface-Enhanced Raman Scattering Assay for Multidrug-Resistant Bacteria.,ACS nano,11/21/2020,Covid Detection,7.635947,-3.247268
417,33951060,Low saliva pH can yield false positives results in simple RT-LAMP-based SARS-CoV-2 diagnostic tests,"Uribe-Alvarez C, Lam Q, Baldwin DA, Chernoff J.",PLoS One. 2021 May 5;16(5):e0250202. doi: 10.1371/journal.pone.0250202. eCollection 2021.,Uribe-Alvarez C,PLoS One,2021,Low saliva pH can yield false positives results in simple RT-LAMP-based SARS-CoV-2 diagnostic tests.,PloS one,5/6/2021,Covid Detection,7.280862,-3.2481973
2514,33646835,"In adults, the Oxford/AstraZeneca vaccine had 70% efficacy against COVID-19 >14 d after the 2nd dose",Chagla Z.,Ann Intern Med. 2021 Mar;174(3):JC29. doi: 10.7326/ACPJ202103160-029. Epub 2021 Mar 2.,Chagla Z,Ann Intern Med,2021,"In adults, the Oxford/AstraZeneca vaccine had 70% efficacy against COVID-19 >14 d after the 2nd dose.",Annals of internal medicine,3/2/2021,Vaccines,5.230279,-3.2513902
5240,33021554,MOUD Provision in Correctional Settings During Time of COVID-19: Prevention and Solutions,"Zaller N, Brinkley-Rubinstein L.",J Addict Med. 2020 Dec;14(6):e290-e292. doi: 10.1097/ADM.0000000000000758.,Zaller N,J Addict Med,2020,MOUD Provision in Correctional Settings During Time of COVID-19: Prevention and Solutions.,Journal of addiction medicine,10/7/2020,Not Assigned,2.0495265,-3.2521985
1895,33755419,Ultrasensitive Measurement of Both SARS-CoV-2 RNA and Antibodies from Saliva,"Ter-Ovanesyan D, Gilboa T, Lazarovits R, Rosenthal A, Yu X, Li JZ, Church GM, Walt DR.",Anal Chem. 2021 Apr 6;93(13):5365-5370. doi: 10.1021/acs.analchem.1c00515. Epub 2021 Mar 23.,Ter-Ovanesyan D,Anal Chem,2021,Ultrasensitive Measurement of Both SARS-CoV-2 RNA and Antibodies from Saliva.,Analytical chemistry,3/24/2021,Covid Detection,7.3515234,-3.258071
3191,33524290,The BNT162b2 (BioNTech/Pfizer) vaccine had 95% efficacy against COVID-19 ≥7 days after the 2nd dose,Chagla Z.,Ann Intern Med. 2021 Feb;174(2):JC15. doi: 10.7326/ACPJ202102160-015. Epub 2021 Feb 2.,Chagla Z,Ann Intern Med,2021,The BNT162b2 (BioNTech/Pfizer) vaccine had 95% efficacy against COVID-19 ≥7 days after the 2nd dose.,Annals of internal medicine,2/2/2021,Vaccines,5.2610517,-3.258195
2756,33612199,Increased availability of telehealth mental health and substance abuse treatment for peripartum and postpartum women: A unique opportunity to increase telehealth treatment,"Moreland A, Guille C, McCauley JL.",J Subst Abuse Treat. 2021 Apr;123:108268. doi: 10.1016/j.jsat.2020.108268. Epub 2021 Jan 5.,Moreland A,J Subst Abuse Treat,2021,Increased availability of telehealth mental health and substance abuse treatment for peripartum and postpartum women: A unique opportunity to increase telehealth treatment.,Journal of substance abuse treatment,2/23/2021,Not Assigned,2.0356877,-3.2582135
3855,33358617,Considering the harms of our habits: The reflexive urine drug screen in opioid use disorder treatment,"Khatri UG, Aronowitz SV.",J Subst Abuse Treat. 2021 Apr;123:108258. doi: 10.1016/j.jsat.2020.108258. Epub 2020 Dec 20.,Khatri UG,J Subst Abuse Treat,2021,Considering the harms of our habits: The reflexive urine drug screen in opioid use disorder treatment.,Journal of substance abuse treatment,12/29/2020,Not Assigned,2.0355663,-3.259396
528,33939483,"In South Africa, a 2-dose Oxford/AZ vaccine did not prevent mild to moderate COVID-19 (cases mainly B.1.351 variant)","Irfan N, Chagla Z.",Ann Intern Med. 2021 May 4. doi: 10.7326/ACPJ202105180-050. Online ahead of print.,Irfan N,Ann Intern Med,2021,"In South Africa, a 2-dose Oxford/AZ vaccine did not prevent mild to moderate COVID-19 (cases mainly B.1.351 variant).",Annals of internal medicine,5/4/2021,Vaccines,5.200418,-3.2615373
2513,33646836,"In high-risk adults, the Moderna vaccine had 94% efficacy against COVID-19 ≥14 d after the 2nd dose",Chagla Z.,Ann Intern Med. 2021 Mar;174(3):JC28. doi: 10.7326/ACPJ202103160-028. Epub 2021 Mar 2.,Chagla Z,Ann Intern Med,2021,"In high-risk adults, the Moderna vaccine had 94% efficacy against COVID-19 ≥14 d after the 2nd dose.",Annals of internal medicine,3/2/2021,Vaccines,5.234834,-3.2616444
2987,33568468,Verification and Validation of SARS-CoV-2 Assay Performance on the Abbott m2000 and Alinity m Systems,"Hirschhorn JW, Kegl A, Dickerson T, Glen WB Jr, Xu G, Alden J, Nolte FS.",J Clin Microbiol. 2021 Apr 20;59(5):e03119-20. doi: 10.1128/JCM.03119-20. Print 2021 Apr 20.,Hirschhorn JW,J Clin Microbiol,2021,Verification and Validation of SARS-CoV-2 Assay Performance on the Abbott ,Journal of clinical microbiology,2/12/2021,Covid Detection,7.5766716,-3.266058
1298,33840294,Review of COVID-19 mRNA Vaccines: BNT162b2 and mRNA-1273,Teo SP.,J Pharm Pract. 2021 Apr 12:8971900211009650. doi: 10.1177/08971900211009650. Online ahead of print.,Teo SP,J Pharm Pract,2021,Review of COVID-19 mRNA Vaccines: BNT162b2 and mRNA-1273.,Journal of pharmacy practice,4/13/2021,Vaccines,5.2731876,-3.2661073
2341,33675605,Where Do We Go From Here? The Delivery of Addiction Treatment in a Post-COVID World,"McCann-Pineo M, Polydorou S.",J Addict Med. 2021 Mar 4. doi: 10.1097/ADM.0000000000000829. Online ahead of print.,McCann-Pineo M,J Addict Med,2021,Where Do We Go From Here? The Delivery of Addiction Treatment in a Post-COVID World.,Journal of addiction medicine,3/7/2021,Not Assigned,2.041976,-3.2663574
4173,33298750,Adaptation of a System of Treatment for Substance Use Disorders During the COVID-19 Pandemic,"Komaromy M, Tomanovich M, Taylor JL, Ruiz-Mercado G, Kimmel SD, Bagley SM, Saia KM, Costello E, Park TW, LaBelle C, Weinstein Z, Walley AY.",J Addict Med. 2020 Dec 8. doi: 10.1097/ADM.0000000000000791. Online ahead of print.,Komaromy M,J Addict Med,2020,Adaptation of a System of Treatment for Substance Use Disorders During the COVID-19 Pandemic.,Journal of addiction medicine,12/11/2020,Not Assigned,2.0384488,-3.2677307
2359,33673755,Harm Reduction for Adolescents and Young Adults During the COVID-19 Pandemic: A Case Study of Community Care in Reach,"Noyes E, Yeo E, Yerton M, Plakas I, Keyes S, Obando A, Gaeta JM, Taveras EM, Chatterjee A.",Public Health Rep. 2021 May;136(3):301-308. doi: 10.1177/0033354921999396. Epub 2021 Mar 5.,Noyes E,Public Health Rep,2021,Harm Reduction for Adolescents and Young Adults During the COVID-19 Pandemic: A Case Study of Community Care in Reach.,"Public health reports (Washington, D.C. : 1974)",3/7/2021,Not Assigned,2.0410736,-3.26953
1755,33769207,BCG vaccination potential for COVID-19: an analytical approach,Kelleni MT.,Hum Vaccin Immunother. 2021 Mar 26:1-3. doi: 10.1080/21645515.2021.1885281. Online ahead of print.,Kelleni MT,Hum Vaccin Immunother,2021,BCG vaccination potential for COVID-19: an analytical approach.,Human vaccines & immunotherapeutics,3/27/2021,Vaccines,5.216022,-3.2717462
